loc_x,loc_y,minutes_remaining,shot_distance,shot_made_flag,shot_id
-161,208,6,26,0,22843
-148,208,5,25,1,22844
155,46,5,16,0,22845
-225,115,4,25,1,22846
-155,180,3,23,,22847
-151,13,1,15,,22848
182,156,0,23,0,22849
143,70,6,15,0,22850
-158,203,5,25,0,22851
137,203,11,24,0,22852
199,11,10,19,0,22853
19,2,8,1,0,22854
6,46,7,4,0,22855
-61,165,5,17,0,22856
-104,7,5,10,1,22857
-32,154,4,15,1,22858
-17,-11,4,2,1,22859
197,-6,3,19,1,22860
195,139,3,23,1,22861
122,219,2,25,,22862
-166,188,1,25,0,22863
-34,237,0,23,0,22864
-223,-11,5,22,0,22865
6,-5,4,0,1,22866
-156,188,3,24,1,22867
-183,193,3,26,0,22868
-217,120,2,24,0,22869
-19,-1,1,1,0,22870
40,111,0,11,0,22871
-2,7,10,0,1,22872
-45,75,10,8,1,22873
-96,237,9,25,0,22874
-4,0,9,0,,22875
-32,313,9,31,0,22876
-40,115,8,12,,22877
82,237,7,25,0,22878
-187,193,6,26,0,22879
15,3,5,1,1,22880
122,-6,5,12,1,22881
228,26,4,22,1,22882
179,169,3,24,0,22883
-16,0,1,1,1,22884
-168,205,0,26,0,22885
-237,-10,11,23,0,22886
110,131,10,17,,22887
6,-1,10,0,0,22888
-168,198,9,25,1,22889
43,237,8,24,1,22890
166,180,8,24,0,22891
-1,51,6,5,,22892
-7,111,5,11,1,22893
50,85,5,9,0,22894
-83,-11,4,8,0,22895
-7,-6,3,0,0,22896
6,-6,3,0,1,22897
-7,2,1,0,1,22898
69,129,1,14,,22899
-232,110,0,25,1,22900
58,188,0,19,,22901
-140,116,0,18,0,22902
-131,97,10,16,0,22903
-142,181,8,23,1,22904
0,0,6,0,0,22905
-10,138,5,13,1,22906
75,177,7,19,,22907
-64,223,2,23,1,22908
0,0,3,0,,22909
-79,177,1,19,0,22910
-103,207,1,23,1,22911
0,0,0,0,0,22912
-155,175,9,23,0,22913
0,0,8,0,0,22914
0,0,1,0,0,22915
0,0,10,0,0,22916
-75,142,8,16,0,22917
-151,112,6,18,1,22918
233,-1,3,23,0,22919
0,0,1,0,1,22920
188,140,0,23,1,22921
-157,15,9,15,1,22922
155,188,9,24,0,22923
0,0,8,0,0,22924
209,93,7,22,0,22925
179,164,7,24,,22926
-226,30,6,22,,22927
62,229,5,23,1,22928
0,0,2,0,0,22929
-27,223,1,22,,22930
-170,155,0,23,1,22931
0,0,0,0,1,22932
138,188,0,23,1,22933
97,175,2,20,,22934
229,-7,0,22,0,22935
-151,212,10,26,1,22936
-151,205,8,25,,22937
-86,93,4,12,0,22938
0,0,1,0,,22939
131,203,1,24,1,22940
0,0,2,0,0,22941
-155,251,0,29,0,22942
3,264,8,26,0,22943
0,0,1,0,0,22944
-77,216,0,22,1,22945
-92,214,10,23,1,22946
0,0,8,0,1,22947
-153,52,6,16,1,22948
131,199,6,23,,22949
0,0,4,0,0,22950
0,0,6,0,,22951
0,0,5,0,1,22952
-170,-22,5,17,0,22953
-190,145,1,23,0,22954
233,2,0,23,,22955
0,0,0,0,0,22956
127,199,0,23,0,22957
0,0,3,0,0,22958
0,0,4,0,1,22959
118,-20,3,11,0,22960
123,110,0,16,0,22961
0,0,9,0,0,22962
0,0,8,0,0,22963
29,138,7,14,0,22964
0,0,5,0,,22965
0,0,2,0,,22966
0,0,8,0,1,22967
0,0,0,0,,22968
-164,-14,10,16,0,22969
-140,199,8,24,0,22970
-181,162,7,24,0,22971
0,0,5,0,,22972
-190,129,5,22,0,22973
0,0,4,0,0,22974
0,0,3,0,,22975
0,0,1,0,1,22976
133,190,6,23,0,22977
175,158,7,23,1,22978
40,69,6,7,0,22979
0,0,6,0,1,22980
-153,106,2,18,,22981
6,246,0,24,0,22982
-233,13,3,23,1,22983
-177,71,10,19,1,22984
146,177,8,22,0,22985
168,145,3,22,0,22986
0,0,0,0,0,22987
0,0,4,0,,22988
53,127,11,13,1,22989
-177,155,10,23,0,22990
0,0,5,0,1,22991
0,0,6,0,1,22992
140,13,5,14,1,22993
-116,212,4,24,,22994
0,0,3,0,1,22995
0,0,2,0,,22996
-144,210,1,25,0,22997
-131,10,10,13,0,22998
0,0,9,0,1,22999
0,0,1,0,1,23000
0,0,0,0,0,23001
0,0,4,0,1,23002
181,71,10,19,0,23003
0,0,10,0,1,23004
-140,56,9,15,1,23005
0,0,8,0,0,23006
179,158,0,23,1,23007
0,0,6,0,1,23008
0,0,0,0,0,23009
0,0,0,0,1,23010
0,0,0,0,,23011
-88,-1,0,8,1,23012
-146,43,10,15,0,23013
120,188,0,22,0,23014
0,0,4,0,0,23015
-135,179,10,22,1,23016
155,-1,8,15,0,23017
0,0,7,0,1,23018
-125,186,5,22,0,23019
19,8,8,2,0,23020
107,201,6,22,0,23021
0,0,2,0,1,23022
140,6,1,14,0,23023
0,0,0,0,1,23024
0,0,0,0,0,23025
-14,67,11,6,0,23026
0,0,10,0,1,23027
0,0,9,0,,23028
0,0,9,0,1,23029
73,19,6,7,0,23030
-211,95,5,23,,23031
88,-12,4,8,0,23032
47,69,3,8,1,23033
166,2,1,16,0,23034
-174,173,0,24,,23035
133,294,0,32,0,23036
0,0,11,0,0,23037
0,0,10,0,,23038
125,108,10,16,0,23039
0,0,9,0,1,23040
120,229,0,25,0,23041
0,0,0,0,,23042
0,0,11,0,1,23043
-155,201,11,25,1,23044
-55,255,8,26,1,23045
-83,0,6,8,1,23046
127,199,3,23,0,23047
-131,108,0,16,0,23048
-5,82,8,8,,23049
-127,106,8,16,1,23050
0,0,6,0,,23051
110,207,6,23,1,23052
-109,249,4,27,,23053
-23,54,1,5,0,23054
105,73,0,12,0,23055
0,0,10,0,0,23056
0,0,9,0,,23057
0,0,7,0,,23058
0,0,1,0,1,23059
49,60,0,7,1,23060
0,0,11,0,0,23061
-172,175,10,24,1,23062
123,199,9,23,,23063
-168,171,11,23,,23064
-198,136,5,24,0,23065
0,0,2,0,1,23066
-49,108,1,11,,23067
0,0,1,0,0,23068
97,162,0,18,1,23069
-133,192,8,23,1,23070
136,125,8,18,,23071
-38,36,11,5,0,23072
42,23,1,4,1,23073
0,0,0,0,0,23074
0,0,0,0,,23075
0,0,11,0,0,23076
0,0,8,0,,23077
-172,162,7,23,0,23078
0,0,6,0,1,23079
-14,229,1,22,0,23080
155,90,0,17,0,23081
-34,65,7,7,0,23082
0,0,4,0,1,23083
-101,121,3,15,1,23084
116,125,2,17,1,23085
-159,184,0,24,0,23086
97,110,10,14,0,23087
0,0,4,0,1,23088
205,129,4,24,0,23089
-229,67,2,23,,23090
-122,203,1,23,0,23091
-194,123,11,22,0,23092
0,0,9,0,1,23093
0,0,7,0,,23094
0,0,6,0,1,23095
-127,197,6,23,1,23096
-155,171,3,23,,23097
170,155,1,23,0,23098
0,0,11,0,0,23099
-122,103,10,15,1,23100
123,88,9,15,0,23101
68,10,6,6,0,23102
-120,-9,2,12,,23103
-161,21,11,16,1,23104
0,0,4,0,0,23105
116,220,0,24,0,23106
0,0,0,0,,23107
29,73,9,7,0,23108
81,8,8,8,1,23109
0,0,5,0,0,23110
-179,160,5,24,0,23111
0,0,0,0,0,23112
79,116,10,14,0,23113
-68,88,3,11,0,23114
0,0,3,0,0,23115
0,0,3,0,1,23116
-170,175,3,24,,23117
0,0,0,0,1,23118
151,179,9,23,1,23119
0,0,7,0,0,23120
64,236,6,24,0,23121
-47,179,11,18,,23122
73,52,9,8,0,23123
133,-9,8,13,,23124
0,0,2,0,0,23125
0,0,0,0,,23126
55,97,10,11,0,23127
198,17,9,19,0,23128
0,0,1,0,,23129
-235,23,0,23,1,23130
170,84,10,18,1,23131
0,0,9,0,1,23132
0,0,7,0,0,23133
-131,15,1,13,0,23134
0,0,9,0,0,23135
0,0,9,0,,23136
157,168,5,22,0,23137
118,142,5,18,0,23138
0,0,4,0,0,23139
0,0,0,0,0,23140
27,236,0,23,,23141
0,0,9,0,,23142
105,229,4,25,0,23143
123,116,1,16,1,23144
105,218,6,24,1,23145
120,23,2,12,0,23146
114,207,1,23,,23147
99,214,0,23,0,23148
-177,62,0,18,1,23149
110,192,10,22,0,23150
-127,125,10,17,0,23151
0,0,1,0,0,23152
-146,6,6,14,1,23153
0,0,4,0,,23154
-172,0,4,17,1,23155
0,0,2,0,0,23156
0,0,10,0,0,23157
0,0,10,0,1,23158
-1,95,9,9,,23159
194,138,3,23,0,23160
0,0,0,0,0,23161
-157,166,5,22,0,23162
0,0,3,0,0,23163
-23,69,6,7,0,23164
0,0,3,0,,23165
0,0,2,0,0,23166
92,225,0,24,0,23167
166,164,7,23,0,23168
-181,158,6,24,0,23169
0,0,2,0,1,23170
0,0,1,0,,23171
0,0,0,0,1,23172
190,290,0,34,,23173
94,214,9,23,1,23174
-25,251,8,25,,23175
0,0,11,0,0,23176
-157,-12,7,15,1,23177
229,62,1,23,0,23178
0,0,0,0,,23179
110,210,0,23,1,23180
-155,197,11,25,1,23181
0,0,11,0,,23182
172,164,5,23,1,23183
-107,97,4,14,0,23184
0,0,4,0,,23185
-170,171,3,24,0,23186
-27,82,1,8,1,23187
114,220,7,24,,23188
-161,181,6,24,,23189
-118,93,4,15,0,23190
0,0,3,0,0,23191
0,0,2,0,1,23192
0,0,0,0,0,23193
0,0,1,0,1,23194
209,108,4,23,1,23195
-151,186,2,23,1,23196
86,264,2,27,0,23197
0,0,9,0,1,23198
0,0,8,0,0,23199
0,0,8,0,0,23200
0,0,6,0,0,23201
-166,168,1,23,1,23202
64,2,0,6,0,23203
114,207,11,23,0,23204
-8,238,10,23,0,23205
-207,127,4,24,0,23206
0,0,1,0,0,23207
159,201,0,25,1,23208
120,216,10,24,,23209
190,166,10,25,0,23210
36,249,5,25,0,23211
-142,197,1,24,1,23212
0,0,0,0,0,23213
0,0,0,0,,23214
-153,188,10,24,,23215
-1,242,1,24,1,23216
-77,255,0,26,0,23217
84,19,0,8,0,23218
125,97,10,15,0,23219
0,0,7,0,1,23220
157,142,7,21,1,23221
49,220,6,22,0,23222
0,0,3,0,1,23223
0,0,2,0,0,23224
-142,-20,2,14,0,23225
0,0,9,0,1,23226
90,108,8,14,0,23227
0,0,2,0,1,23228
0,0,11,0,0,23229
131,36,7,13,0,23230
0,0,6,0,0,23231
-133,71,5,15,1,23232
58,249,4,25,,23233
149,43,5,15,0,23234
0,0,2,0,1,23235
0,0,0,0,1,23236
-66,229,9,23,0,23237
-109,108,5,15,1,23238
21,52,4,5,1,23239
-146,197,11,24,1,23240
0,0,11,0,,23241
92,229,10,24,0,23242
-153,168,11,22,0,23243
1,158,9,15,1,23244
0,0,7,0,0,23245
-174,147,7,22,0,23246
0,0,7,0,0,23247
0,0,4,0,0,23248
-86,212,4,22,0,23249
0,0,6,0,1,23250
0,0,4,0,1,23251
-105,149,1,18,,23252
-231,45,0,23,0,23253
0,67,3,6,1,23254
0,0,2,0,,23255
0,242,3,24,1,23256
-29,47,2,5,0,23257
0,0,1,0,1,23258
77,173,2,18,1,23259
0,0,8,0,1,23260
131,218,7,25,1,23261
151,75,5,16,1,23262
179,41,11,18,,23263
0,0,2,0,0,23264
64,30,0,7,1,23265
0,0,9,0,0,23266
0,0,7,0,0,23267
140,8,1,14,0,23268
0,0,0,0,1,23269
36,67,2,7,1,23270
64,121,2,13,1,23271
84,151,1,17,0,23272
0,0,0,0,1,23273
0,0,11,0,1,23274
-112,238,0,26,0,23275
0,0,3,0,0,23276
107,97,2,14,0,23277
105,147,10,18,0,23278
-29,251,7,25,1,23279
-60,233,3,24,0,23280
129,233,0,26,,23281
21,103,11,10,,23282
42,45,10,6,1,23283
218,65,9,22,0,23284
0,0,11,0,1,23285
8,132,6,13,1,23286
0,0,3,0,1,23287
99,10,2,9,1,23288
45,52,0,6,,23289
-42,229,2,23,1,23290
-133,129,0,18,1,23291
36,21,11,4,,23292
0,0,10,0,1,23293
194,134,4,23,1,23294
136,186,3,23,0,23295
88,214,3,23,,23296
151,93,1,17,,23297
-157,99,1,18,0,23298
-112,168,0,20,0,23299
155,28,11,15,0,23300
-174,-16,4,17,,23301
0,0,10,0,,23302
177,32,9,17,0,23303
-142,90,3,16,,23304
0,231,2,23,0,23305
0,0,8,0,0,23306
62,32,6,6,0,23307
66,101,10,12,0,23308
92,116,4,14,,23309
0,0,3,0,1,23310
0,0,11,0,1,23311
0,0,11,0,,23312
88,216,10,23,1,23313
-159,179,0,23,0,23314
-131,-7,0,13,1,23315
-131,197,3,23,,23316
27,60,10,6,1,23317
0,0,8,0,1,23318
149,15,4,14,0,23319
-153,190,10,24,0,23320
77,80,9,11,,23321
0,0,1,0,0,23322
0,0,1,0,1,23323
0,0,4,0,1,23324
38,78,3,8,0,23325
0,0,0,0,0,23326
-57,111,0,12,0,23327
-87,246,5,26,0,23328
-141,212,3,25,0,23329
0,0,2,0,1,23330
0,0,0,0,0,23331
-126,46,7,13,0,23332
-104,109,6,15,0,23333
0,0,5,0,1,23334
0,0,4,0,1,23335
0,0,1,0,1,23336
89,199,0,21,0,23337
0,0,0,0,0,23338
-1,181,0,18,0,23339
0,0,2,0,0,23340
0,0,2,0,1,23341
-33,252,1,25,,23342
-36,252,0,25,0,23343
111,44,11,11,,23344
-164,139,10,21,0,23345
0,0,9,0,1,23346
-85,169,2,18,0,23347
-119,-12,0,11,1,23348
33,267,11,26,0,23349
83,3,11,8,,23350
214,130,10,25,0,23351
0,0,8,0,0,23352
20,70,1,7,0,23353
0,0,2,0,0,23354
-100,61,8,11,0,23355
25,63,1,6,0,23356
-25,160,0,16,1,23357
72,207,10,21,1,23358
5,98,10,9,0,23359
0,0,9,0,0,23360
0,0,7,0,1,23361
8,51,6,5,1,23362
0,0,5,0,1,23363
147,36,1,15,1,23364
-59,83,1,10,1,23365
-104,263,0,28,0,23366
0,0,11,0,,23367
160,3,10,16,,23368
-23,113,9,11,1,23369
151,214,9,26,1,23370
0,0,7,0,1,23371
91,136,6,16,0,23372
134,227,4,26,1,23373
-100,248,1,26,,23374
-74,158,0,17,1,23375
-98,383,0,39,0,23376
-113,-3,7,11,0,23377
23,250,0,25,1,23378
59,244,0,25,0,23379
0,0,1,0,1,23380
-68,190,11,20,0,23381
0,0,7,0,0,23382
156,-10,4,15,1,23383
-119,12,3,11,0,23384
91,237,2,25,0,23385
-184,-14,1,18,0,23386
113,61,8,12,,23387
-117,214,6,24,0,23388
0,0,0,0,,23389
119,235,1,26,0,23390
98,199,0,22,1,23391
-89,27,10,9,0,23392
-175,132,10,21,1,23393
0,0,9,0,1,23394
-55,257,9,26,0,23395
23,105,5,10,0,23396
0,0,4,0,1,23397
-33,59,2,6,1,23398
-57,85,1,10,,23399
-173,12,7,17,0,23400
0,0,2,0,0,23401
132,212,11,24,1,23402
145,33,10,14,,23403
-126,224,9,25,0,23404
0,0,8,0,0,23405
0,0,4,0,,23406
151,203,3,25,0,23407
0,0,0,0,1,23408
-149,375,0,40,0,23409
0,0,11,0,1,23410
27,68,10,7,0,23411
-6,145,9,14,0,23412
111,128,9,16,0,23413
-40,36,1,5,,23414
-72,190,0,20,,23415
66,205,7,21,0,23416
-104,104,5,14,1,23417
-85,85,4,12,0,23418
0,0,4,0,,23419
0,0,3,0,1,23420
-156,0,3,15,0,23421
-53,100,11,11,1,23422
0,0,10,0,1,23423
59,121,7,13,1,23424
-72,76,6,10,0,23425
0,0,4,0,0,23426
0,0,4,0,1,23427
134,214,3,25,0,23428
-89,117,2,14,0,23429
31,48,1,5,0,23430
-177,196,0,26,0,23431
0,0,10,0,1,23432
-212,134,7,25,1,23433
42,31,7,5,0,23434
-147,21,6,14,1,23435
3,199,2,19,,23436
0,151,0,15,0,23437
-197,3,4,19,0,23438
0,0,3,0,,23439
-55,121,0,13,0,23440
158,117,11,19,0,23441
0,0,10,0,1,23442
-1,151,9,15,0,23443
0,0,8,0,,23444
162,192,7,25,,23445
-188,164,1,24,0,23446
-203,143,1,24,0,23447
-51,83,0,9,0,23448
-207,78,0,22,1,23449
-141,5,1,14,1,23450
81,143,11,16,0,23451
59,25,9,6,0,23452
-8,5,5,0,1,23453
-1,27,3,2,1,23454
-16,68,10,6,,23455
12,3,9,1,1,23456
-10,44,8,4,0,23457
-212,121,6,24,1,23458
-25,121,4,12,0,23459
-1,119,0,11,0,23460
-109,-1,2,10,0,23461
-74,-8,1,7,1,23462
0,0,0,0,0,23463
-51,254,0,25,0,23464
0,0,5,0,1,23465
0,0,0,0,1,23466
151,203,11,25,1,23467
-141,-3,10,14,1,23468
-192,177,9,26,,23469
-194,201,8,27,0,23470
147,203,0,25,1,23471
14,106,0,10,,23472
-166,-10,10,16,0,23473
0,0,9,0,0,23474
0,0,9,0,1,23475
0,0,8,0,1,23476
207,160,5,26,,23477
0,0,11,0,,23478
-8,212,9,21,,23479
141,227,0,26,1,23480
0,0,9,0,0,23481
-151,136,9,20,1,23482
5,76,8,7,1,23483
0,0,4,0,0,23484
0,0,0,0,0,23485
-227,25,4,22,0,23486
-229,102,4,25,,23487
-91,12,1,9,0,23488
0,0,0,0,0,23489
-212,124,5,24,,23490
40,59,4,7,,23491
-27,18,0,3,,23492
0,0,11,0,0,23493
42,117,1,12,,23494
123,227,0,25,1,23495
-72,87,11,11,,23496
-96,132,11,16,,23497
-139,218,9,25,0,23498
0,0,8,0,0,23499
173,44,4,17,1,23500
-104,-12,3,10,0,23501
117,192,4,22,0,23502
27,119,0,12,0,23503
0,0,11,0,1,23504
29,72,10,7,1,23505
-72,36,10,8,,23506
-44,31,9,5,0,23507
149,212,9,25,0,23508
-154,212,7,26,1,23509
-42,259,6,26,1,23510
145,218,5,26,0,23511
0,0,2,0,0,23512
0,0,1,0,0,23513
-3,66,0,6,0,23514
-70,214,3,22,,23515
0,0,2,0,1,23516
0,0,2,0,0,23517
138,61,1,15,1,23518
205,57,11,21,0,23519
-96,-3,2,9,1,23520
16,25,2,2,0,23521
0,0,1,0,0,23522
-81,242,4,25,1,23523
70,81,3,10,0,23524
0,0,3,0,0,23525
-87,235,6,25,0,23526
0,0,0,0,1,23527
-212,145,0,25,,23528
-46,66,4,8,0,23529
-10,154,4,15,1,23530
-1,156,4,15,0,23531
151,158,0,21,,23532
111,18,10,11,1,23533
-227,-18,7,22,1,23534
115,23,6,11,0,23535
115,218,1,24,1,23536
141,151,3,20,0,23537
-109,12,2,10,1,23538
0,0,0,0,1,23539
-6,70,0,7,0,23540
-70,246,8,25,0,23541
0,0,8,0,0,23542
-33,78,2,8,1,23543
0,0,4,0,0,23544
138,-16,3,13,0,23545
-106,147,1,18,0,23546
126,10,0,12,0,23547
0,0,0,0,1,23548
132,33,0,13,,23549
0,0,11,0,1,23550
91,46,10,10,,23551
61,42,9,7,,23552
0,0,8,0,1,23553
0,0,7,0,1,23554
126,224,5,25,,23555
145,201,4,24,,23556
128,220,2,25,0,23557
156,209,0,26,0,23558
59,117,10,13,1,23559
29,85,10,8,0,23560
-91,246,9,26,1,23561
-3,257,8,25,1,23562
108,231,7,25,0,23563
0,0,4,0,,23564
-72,78,3,10,1,23565
0,0,1,0,1,23566
0,0,0,0,1,23567
-18,267,0,26,0,23568
113,248,1,27,0,23569
-6,104,0,10,0,23570
66,33,10,7,0,23571
-12,55,9,5,1,23572
147,42,8,15,1,23573
0,0,5,0,1,23574
-173,-3,4,17,0,23575
-184,68,3,19,0,23576
-106,252,2,27,0,23577
160,207,0,26,1,23578
0,0,0,0,1,23579
0,0,3,0,1,23580
0,0,2,0,1,23581
-132,141,0,19,0,23582
128,173,10,21,,23583
-207,145,10,25,0,23584
98,18,3,9,1,23585
102,53,2,11,0,23586
229,70,2,23,0,23587
0,0,1,0,1,23588
0,0,6,0,0,23589
0,0,4,0,1,23590
-33,70,3,7,0,23591
0,0,1,0,,23592
-59,46,0,7,0,23593
0,0,0,0,1,23594
0,0,2,0,0,23595
-203,-23,1,20,1,23596
0,0,1,0,,23597
-14,265,11,26,1,23598
96,-21,9,9,1,23599
175,-5,8,17,0,23600
160,72,6,17,,23601
-89,156,6,17,0,23602
0,0,2,0,1,23603
-6,149,2,14,0,23604
0,0,1,0,,23605
100,151,9,18,0,23606
145,70,9,16,0,23607
0,0,7,0,1,23608
-242,141,6,28,0,23609
-190,205,3,27,1,23610
0,0,3,0,1,23611
205,154,2,25,1,23612
-227,156,1,27,0,23613
0,0,0,0,1,23614
128,-12,0,12,,23615
117,162,11,19,0,23616
0,0,10,0,1,23617
0,0,9,0,1,23618
-220,119,8,25,,23619
-36,31,7,4,0,23620
0,0,6,0,,23621
-25,25,5,3,0,23622
-124,1,2,12,0,23623
0,0,0,0,1,23624
-3,248,10,24,0,23625
0,0,8,0,,23626
-184,162,8,24,1,23627
-237,8,7,23,0,23628
0,0,6,0,1,23629
31,151,0,15,0,23630
-21,51,2,5,0,23631
-59,199,10,20,1,23632
0,0,9,0,1,23633
-231,68,7,24,0,23634
0,0,6,0,,23635
0,0,6,0,0,23636
-149,158,5,21,,23637
78,179,4,19,0,23638
0,0,5,0,0,23639
-119,220,5,25,,23640
-154,203,2,25,0,23641
201,66,0,21,0,23642
40,91,10,9,0,23643
-149,136,3,20,1,23644
-21,250,4,25,0,23645
108,-10,2,10,,23646
-96,98,1,13,0,23647
0,0,1,0,1,23648
14,33,0,3,0,23649
0,0,11,0,1,23650
0,0,8,0,1,23651
-6,246,6,24,0,23652
0,0,2,0,0,23653
-162,192,0,25,1,23654
-224,98,11,24,,23655
0,0,10,0,0,23656
-124,36,8,12,1,23657
38,252,2,25,0,23658
33,74,2,8,0,23659
0,0,1,0,1,23660
0,0,0,0,0,23661
-33,158,11,16,1,23662
-166,1,10,16,1,23663
102,128,8,16,0,23664
-126,164,3,20,0,23665
0,0,2,0,1,23666
-177,186,1,25,1,23667
136,224,0,26,1,23668
117,235,11,26,0,23669
0,0,11,0,0,23670
-100,235,4,25,0,23671
-53,42,1,6,,23672
181,106,3,20,,23673
-51,53,0,7,0,23674
171,194,9,25,0,23675
-222,154,3,27,0,23676
-8,53,3,5,1,23677
0,0,3,0,1,23678
20,121,2,12,1,23679
40,57,1,6,1,23680
-126,53,11,13,0,23681
-171,25,8,17,,23682
0,0,6,0,,23683
111,16,0,11,0,23684
-100,175,11,20,0,23685
0,0,10,0,0,23686
111,25,8,11,1,23687
0,0,7,0,0,23688
81,173,7,19,0,23689
-89,-12,3,8,1,23690
0,0,1,0,1,23691
0,0,10,0,1,23692
-23,259,8,26,0,23693
113,-3,2,11,1,23694
-136,31,10,13,0,23695
72,147,5,16,1,23696
0,0,5,0,0,23697
0,0,4,0,1,23698
-179,192,4,26,,23699
-149,212,0,25,1,23700
23,263,6,26,1,23701
141,-5,3,14,0,23702
0,0,2,0,1,23703
0,0,0,0,,23704
-66,184,4,19,1,23705
-72,173,3,18,0,23706
0,0,2,0,,23707
0,0,0,0,0,23708
0,0,0,0,1,23709
-18,141,7,14,0,23710
-18,257,5,25,0,23711
68,212,0,22,0,23712
57,139,9,15,,23713
-111,31,8,11,,23714
0,0,4,0,0,23715
0,0,1,0,,23716
31,276,0,27,1,23717
0,0,0,0,,23718
-94,246,0,26,0,23719
18,164,1,16,0,23720
-96,68,0,11,,23721
76,46,4,8,0,23722
143,25,3,14,0,23723
171,194,2,25,1,23724
-126,164,1,20,1,23725
1,-1,11,0,1,23726
-10,-1,9,1,1,23727
-141,126,7,18,1,23728
55,147,1,15,0,23729
33,63,6,7,1,23730
0,0,2,0,1,23731
-18,91,1,9,1,23732
-14,368,0,36,0,23733
0,0,11,0,1,23734
93,136,10,16,,23735
-53,8,9,5,0,23736
-158,134,6,20,,23737
0,0,6,0,1,23738
0,0,3,0,1,23739
74,203,2,21,0,23740
-55,109,0,12,1,23741
136,46,10,14,0,23742
0,0,0,0,0,23743
-128,-3,0,12,,23744
160,109,0,19,0,23745
216,136,6,25,0,23746
25,244,6,24,0,23747
-6,175,2,17,0,23748
0,0,2,0,,23749
104,18,1,10,0,23750
0,0,1,0,1,23751
-190,158,0,24,0,23752
-124,162,1,20,0,23753
113,12,0,11,0,23754
0,42,11,4,,23755
-149,212,9,25,0,23756
113,244,10,26,1,23757
132,209,9,24,0,23758
184,194,6,26,0,23759
-130,-10,5,13,0,23760
0,0,1,0,1,23761
0,0,0,0,0,23762
3,61,9,6,0,23763
-16,72,8,7,1,23764
-10,259,1,25,1,23765
76,177,0,19,1,23766
74,106,10,12,0,23767
72,85,9,11,1,23768
0,0,8,0,,23769
51,66,2,8,1,23770
0,0,8,0,1,23771
0,0,2,0,,23772
5,362,0,36,,23773
0,0,2,0,,23774
126,0,1,12,0,23775
-190,40,0,19,1,23776
216,128,5,25,1,23777
-94,124,9,15,0,23778
3,289,2,28,,23779
0,0,0,0,1,23780
162,66,4,17,0,23781
0,0,4,0,,23782
-143,207,2,25,1,23783
-40,242,1,24,0,23784
143,121,10,18,0,23785
-113,66,7,13,0,23786
156,186,3,24,1,23787
0,0,2,0,1,23788
0,147,1,14,1,23789
83,229,8,24,1,23790
14,48,7,5,1,23791
0,0,4,0,0,23792
0,0,4,0,,23793
154,199,4,25,1,23794
-70,23,10,7,0,23795
147,214,4,25,0,23796
0,0,3,0,1,23797
-130,25,2,13,0,23798
-156,113,1,19,0,23799
117,224,3,25,0,23800
72,42,2,8,0,23801
-85,194,2,21,0,23802
0,0,1,0,,23803
235,78,8,24,0,23804
0,0,5,0,1,23805
0,0,0,0,1,23806
40,76,3,8,1,23807
0,0,1,0,0,23808
0,0,0,0,1,23809
136,231,0,26,0,23810
0,0,9,0,0,23811
0,0,9,0,1,23812
0,0,3,0,1,23813
42,72,2,8,1,23814
0,0,7,0,1,23815
100,18,6,10,0,23816
0,0,5,0,1,23817
-18,257,5,25,0,23818
0,0,4,0,0,23819
0,0,3,0,1,23820
-164,48,0,17,0,23821
0,0,9,0,1,23822
126,63,6,14,1,23823
141,224,3,26,0,23824
-42,119,1,12,0,23825
-143,-5,4,14,0,23826
-14,109,2,10,0,23827
0,0,0,0,,23828
0,0,6,0,1,23829
0,0,2,0,0,23830
65,211,8,22,0,23831
-111,237,7,26,1,23832
0,0,6,0,,23833
-6,74,11,7,,23834
0,0,11,0,0,23835
29,261,10,26,1,23836
0,0,9,0,0,23837
-242,29,8,24,0,23838
8,61,8,6,1,23839
-57,38,5,6,0,23840
0,0,5,0,1,23841
-53,57,4,7,0,23842
0,0,2,0,1,23843
-139,216,11,25,,23844
0,0,10,0,,23845
128,222,8,25,0,23846
-145,3,7,14,0,23847
14,257,0,25,1,23848
0,0,6,0,1,23849
188,179,4,25,1,23850
-115,233,4,25,0,23851
18,59,2,6,,23852
-177,5,1,17,0,23853
-8,282,0,28,0,23854
0,0,6,0,,23855
0,0,5,0,1,23856
-182,-5,3,18,1,23857
-113,111,3,15,1,23858
-115,231,1,25,1,23859
0,0,0,0,1,23860
-96,179,10,20,1,23861
-53,72,7,8,0,23862
0,0,2,0,1,23863
0,0,1,0,0,23864
18,57,8,5,1,23865
-203,145,4,24,0,23866
-149,93,1,17,,23867
0,0,4,0,1,23868
177,55,8,18,0,23869
-3,66,5,6,0,23870
-96,192,10,21,0,23871
0,0,10,0,,23872
0,0,8,0,1,23873
0,0,6,0,,23874
0,0,6,0,0,23875
0,0,6,0,1,23876
-207,156,4,25,1,23877
-124,224,3,25,1,23878
0,0,2,0,0,23879
51,261,0,26,,23880
-55,89,2,10,0,23881
0,0,0,0,0,23882
0,0,9,0,1,23883
0,0,7,0,0,23884
121,117,6,16,0,23885
-119,-18,4,12,,23886
164,128,3,20,1,23887
81,136,1,15,0,23888
-130,-10,0,13,0,23889
0,0,3,0,1,23890
0,0,1,0,1,23891
-98,160,3,18,1,23892
0,0,10,0,1,23893
-85,132,8,15,1,23894
113,233,7,25,0,23895
0,0,2,0,0,23896
0,0,5,0,0,23897
